173,1111700,扬州大学,江苏,扬州市,江苏省,普通本科,综合类,公办,否,否,否
43,1002200,北京林业大学,北京,北京市,教育部,普通本科,农林类,公办,是,否,是
558,1003300,中国传媒大学,北京,北京市,教育部,普通本科,综合类,公办,是,否,是
49,1002600,北京中医药大学,北京,北京市,教育部,普通本科,医药类,公办,是,否,是
63,1035900,合肥工业大学,安徽,合肥市,教育部,普通本科,理工类,公办,是,否,是
240,1164600,宁波大学,浙江,宁波市,浙江省,普通本科,综合类,公办,是,否,否
171,1029100,南京工业大学,江苏,南京市,江苏省,普通本科,理工类,公办,否,否,否
160,1029300,南京邮电大学,江苏,南京市,江苏省,普通本科,理工类,公办,是,否,否
58,1054200,湖南师范大学,湖南,长沙市,湖南省,普通本科,师范类,公办,是,否,是
36,1071000,长安大学,陕西,西安市,教育部,普通本科,理工类,公办,是,否,是
589,1002800,首都师范大学,北京,北京市,北京市,普通本科,师范类,公办,是,否,否
166,1030000,南京信息工程大学,江苏,南京市,江苏省,普通本科,综合类,公办,是,否,否
159,1033600,杭州电子科技大学,浙江,杭州市,浙江省,普通本科,理工类,公办,否,否,否
385,1053000,湘潭大学,湖南,湘潭市,湖南省,普通本科,综合类,公办,是,否,否
287,1056400,华南农业大学,广东,广州市,广东省,普通本科,综合类,公办,是,否,否
251,1034300,温州医科大学,浙江,温州市,浙江省,普通本科,医药类,公办,否,否,否
599,1021600,燕山大学,河北,秦皇岛市,河北省,普通本科,综合类,公办,否,否,否
473,1039400,福建师范大学,福建,福州市,福建省,普通本科,师范类,公办,否,否,否
96,1059300,广西大学,广西,南宁市,广西壮族自治区,普通本科,综合类,公办,是,否,是
117,1031600,中国药科大学,江苏,南京市,教育部,普通本科,医药类,公办,是,否,是
293,1107800,广州大学,广东,广州市,广东省,普通本科,综合类,公办,否,否,否
136,1027100,上海外国语大学,上海,上海市,教育部,普通本科,语言类,公办,是,否,是
310,1026800,上海中医药大学,上海,上海市,上海市,普通本科,医药类,公办,是,否,否
459,1047500,河南大学,河南,开封市,河南省,普通本科,综合类,公办,是,否,否
33,1015100,大连海事大学,辽宁,大连市,交通运输部,普通本科,理工类,公办,是,否,是
178,1063100,重庆医科大学,重庆,重庆市,重庆市,普通本科,医药类,公办,否,否,否
241,1034500,浙江师范大学,浙江,金华市,浙江省,普通本科,综合类,公办,否,否,否
286,1184500,广东工业大学,广东,广州市,广东省,普通本科,理工类,公办,否,否,否
295,1057000,广州医科大学,广东,广州市,广东省,普通本科,医药类,公办,是,否,否
229,1017300,东北财经大学,辽宁,大连市,辽宁省,普通本科,财经类,公办,否,否,否
307,1025200,上海理工大学,上海,上海市,上海市,普通本科,理工类,公办,否,否,否
3039,1640400,上海纽约大学,上海,上海市,上海市教委,普通本科,综合类,中外合作办学,否,否,否
262,1010800,山西大学,山西,太原市,山西省,普通本科,综合类,公办,是,否,否
581,1004000,外交学院,北京,北京市,外交部,普通本科,语言类,公办,是,否,否
67,1035700,安徽大学,安徽,合肥市,安徽省,普通本科,综合类,公办,是,否,是
45,1005200,中央民族大学,北京,北京市,国家民委,普通本科,民族类,公办,是,是,是
622,1044500,山东师范大学,山东,济南市,山东省,普通本科,师范类,公办,否,否,否
41,1008000,河北工业大学,天津,天津市,河北省,普通本科,理工类,公办,是,否,是
499,1106500,青岛大学,山东,青岛市,山东省,普通本科,综合类,公办,否,否,否
139,1011200,太原理工大学,山西,太原市,山西省,普通本科,理工类,公办,是,否,是
935,1065700,贵州大学,贵州,贵阳市,贵州省,普通本科,综合类,公办,是,否,是
169,1029800,南京林业大学,江苏,南京市,江苏省,普通本科,农林类,公办,是,否,否
311,1027000,上海师范大学,上海,上海市,上海市,普通本科,综合类,公办,否,否,否
1007,1048800,武汉科技大学,湖北,武汉市,湖北省,普通本科,综合类,公办,否,否,否
32,1012600,内蒙古大学,内蒙古,呼和浩特市,内蒙古自治区,普通本科,综合类,公办,是,否,是
243,1033800,浙江理工大学,浙江,杭州市,浙江省,普通本科,理工类,公办,否,否,否
419,1022500,东北林业大学,黑龙江,哈尔滨市,教育部,普通本科,农林类,公办,是,否,是
468,1038900,福建农林大学,福建,福州市,福建省,普通本科,农林类,公办,否,否,否
175,1042100,江西财经大学,江西,南昌市,江西省,普通本科,财经类,公办,否,否,否
1216,1630100,宁波诺丁汉大学,浙江,宁波市,浙江省教育厅,普通本科,综合类,中外合作办学,否,否,否
349,1070000,西安理工大学,陕西,西安市,陕西省,普通本科,理工类,公办,否,否,否
504,1058900,海南大学,海南,海口市,海南省,普通本科,综合类,公办,是,否,是
174,1041400,江西师范大学,江西,南昌市,江西省,普通本科,师范类,公办,否,否,否
137,1022400,东北农业大学,黑龙江,哈尔滨市,黑龙江省,普通本科,农林类,公办,是,否,是
596,1008900,河北医科大学,河北,石家庄市,河北省,普通本科,医药类,公办,否,否,否
389,1053600,长沙理工大学,湖南,长沙市,湖南省,普通本科,理工类,公办,否,否,否
351,1070300,西安建筑科技大学,陕西,西安市,陕西省,普通本科,理工类,公办,否,否,否
425,1051200,湖北大学,湖北,武汉市,湖北省,普通本科,综合类,公办,否,否,否
162,1031500,南京中医药大学,江苏,南京市,江苏省,普通本科,医药类,公办,是,否,否
342,1067400,昆明理工大学,云南,昆明市,云南省,普通本科,综合类,公办,否,否,否
219,1016100,大连医科大学,辽宁,大连市,辽宁省,普通本科,医药类,公办,否,否,否
167,1032000,江苏师范大学,江苏,徐州市,江苏省,普通本科,师范类,公办,否,否,否
875,1003800,首都经济贸易大学,北京,北京市,北京市,普通本科,财经类,公办,否,否,否
537,1042400,山东科技大学,山东,青岛市,山东省,普通本科,理工类,公办,否,否,否
50,1014000,辽宁大学,辽宁,沈阳市,辽宁省,普通本科,综合类,公办,是,否,是
268,1061500,西南石油大学,四川,成都市,四川省,普通本科,综合类,公办,是,否,否
252,1034600,杭州师范大学,浙江,杭州市,浙江省,普通本科,综合类,公办,否,否,否
54,1007500,河北大学,河北,保定市,河北省,普通本科,综合类,公办,否,否,否
357,1070800,陕西科技大学,陕西,西安市,陕西省,普通本科,理工类,公办,否,否,否
314,1037000,安徽师范大学,安徽,芜湖市,安徽省,普通本科,综合类,公办,否,否,否
572,1001600,北京建筑大学,北京,北京市,北京市,普通本科,理工类,公办,否,否,否
465,1038500,华侨大学,福建,泉州市,中央统战部,普通本科,综合类,公办,否,否,否
323,1027600,华东政法大学,上海,上海市,上海市,普通本科,政法类,公办,否,否,否
283,1056000,汕头大学,广东,汕头市,广东省,普通本科,综合类,公办,否,否,否
74,1075500,新疆大学,新疆,乌鲁木齐市,新疆维吾尔自治区,普通本科,综合类,公办,是,否,是
161,1028900,江苏科技大学,江苏,镇江市,江苏省,普通本科,理工类,公办,否,否,否
199,1075900,石河子大学,新疆,自治区直辖县级行政区划,新疆生产建设兵团,普通本科,综合类,公办,是,否,是
592,1003200,北京语言大学,北京,北京市,教育部,普通本科,语言类,公办,否,否,否
247,1035600,中国计量大学,浙江,杭州市,浙江省,普通本科,理工类,公办,否,否,否
72,1036600,安徽医科大学,安徽,合肥市,安徽省,普通本科,医药类,公办,否,否,否
462,1046600,河南农业大学,河南,郑州市,河南省,普通本科,农林类,公办,否,否,否
184,1061700,重庆邮电大学,重庆,重庆市,重庆市,普通本科,理工类,公办,否,否,否
1020,1039200,福建医科大学,福建,福州市,福建省,普通本科,医药类,公办,否,否,否
433,1050000,湖北工业大学,湖北,武汉市,湖北省,普通本科,理工类,公办,否,否,否
228,1015700,沈阳农业大学,辽宁,沈阳市,辽宁省,普通本科,农林类,公办,否,否,否
100,1062600,四川农业大学,四川,成都市,四川省,普通本科,农林类,公办,是,否,是
257,1035300,浙江工商大学,浙江,杭州市,浙江省,普通本科,财经类,公办,否,否,否
434,1049000,武汉工程大学,湖北,武汉市,湖北省,普通本科,理工类,公办,否,否,否
542,1043400,山东农业大学,山东,泰安市,山东省,普通本科,农林类,公办,否,否,否
379,1018600,长春理工大学,吉林,长春市,吉林省,普通本科,理工类,公办,否,否,否
79,1006500,天津师范大学,天津,天津市,天津市,普通本科,师范类,公办,否,否,否
180,1065200,西南政法大学,重庆,重庆市,重庆市,普通本科,政法类,公办,否,否,否
544,1074900,宁夏大学,宁夏,银川市,宁夏回族自治区,普通本科,综合类,公办,是,否,是
421,1021200,黑龙江大学,黑龙江,哈尔滨市,黑龙江省,普通本科,综合类,公办,否,否,否
392,1053700,湖南农业大学,湖南,长沙市,湖南省,普通本科,农林类,公办,否,否,否
156,1029200,常州大学,江苏,常州市,江苏省,普通本科,理工类,公办,否,否,否
289,1057200,广州中医药大学,广东,广州市,广东省,普通本科,医药类,公办,是,否,否
324,1027700,上海体育大学,上海,上海市,上海市,普通本科,体育类,公办,是,否,否
249,1034100,浙江农林大学,浙江,杭州市,浙江省,普通本科,农林类,公办,否,否,否
595,1009400,河北师范大学,河北,石家庄市,河北省,普通本科,师范类,公办,否,否,否
833,1047600,河南师范大学,河南,新乡市,河南省,普通本科,师范类,公办,否,否,否
232,1061600,成都理工大学,四川,成都市,四川省,普通本科,理工类,公办,是,否,否
80,1005800,天津工业大学,天津,天津市,天津市,普通本科,综合类,公办,是,否,否
256,1035100,温州大学,浙江,温州市,浙江省,普通本科,综合类,公办,否,否,否
290,1184600,广东外语外贸大学,广东,广州市,广东省,普通本科,语言类,公办,否,否,否
547,1043100,齐鲁工业大学,山东,济南市,山东省,普通本科,理工类,公办,否,否,否
570,1001100,北京工商大学,北京,北京市,北京市,普通本科,财经类,公办,否,否,否
531,1060200,广西师范大学,广西,桂林市,广西壮族自治区,普通本科,师范类,公办,否,否,否
530,1059800,广西医科大学,广西,南宁市,广西壮族自治区,普通本科,医药类,公办,否,否,否
787,1030400,南通大学,江苏,南通市,江苏省,普通本科,综合类,公办,否,否,否
70,1036400,安徽农业大学,安徽,合肥市,安徽省,普通本科,农林类,公办,否,否,否
71,1042700,济南大学,山东,济南市,山东省,普通本科,综合类,公办,否,否,否
384,1019300,吉林农业大学,吉林,长春市,吉林省,普通本科,农林类,公办,否,否,否
250,1034400,浙江中医药大学,浙江,杭州市,浙江省,普通本科,医药类,公办,否,否,否
432,1049500,武汉纺织大学,湖北,武汉市,湖北省,普通本科,理工类,公办,否,否,否
177,1040600,南昌航空大学,江西,南昌市,江西省,普通本科,理工类,公办,否,否,否
460,1046400,河南科技大学,河南,洛阳市,河南省,普通本科,综合类,公办,否,否,否
309,1026400,上海海洋大学,上海,上海市,上海市,普通本科,农林类,公办,是,否,否
89,1006300,天津中医药大学,天津,天津市,天津市,普通本科,医药类,公办,是,否,否
1343,1640300,西交利物浦大学,江苏,苏州市,江苏省教育厅,普通本科,综合类,中外合作办学,否,否,否
165,1040700,江西理工大学,江西,赣州市,江西省,普通本科,理工类,公办,否,否,否
510,1044600,曲阜师范大学,山东,济宁市,山东省,普通本科,师范类,公办,否,否,否
3251,1640900,深圳北理莫斯科大学,广东,深圳市,广东省,普通本科,综合类,中外合作办学,否,否,否
352,1070400,西安科技大学,陕西,西安市,陕西省,普通本科,理工类,公办,否,否,否
471,1039000,集美大学,福建,厦门市,福建省,普通本科,综合类,公办,否,否,否
164,1032700,南京财经大学,江苏,南京市,江苏省,普通本科,财经类,公办,否,否,否
431,1107500,三峡大学,湖北,宜昌市,湖北省,普通本科,综合类,公办,否,否,否
561,1000900,北方工业大学,北京,北京市,北京市,普通本科,理工类,公办,否,否,否
69,1036000,安徽工业大学,安徽,马鞍山市,安徽省,普通本科,理工类,公办,否,否,否
129,1018400,延边大学,吉林,延边朝鲜族自治州,吉林省,普通本科,综合类,公办,是,否,是
258,1148200,浙江财经大学,浙江,杭州市,浙江省,普通本科,财经类,公办,否,否,否
495,1073600,西北师范大学,甘肃,兰州市,甘肃省,普通本科,师范类,公办,否,否,否
157,1040400,华东交通大学,江西,南昌市,江西省,普通本科,理工类,公办,否,否,否
463,1046000,河南理工大学,河南,焦作市,河南省,普通本科,理工类,公办,否,否,否
271,1011400,山西医科大学,山西,太原市,山西省,普通本科,医药类,公办,否,否,否
313,1025400,上海海事大学,上海,上海市,上海市,普通本科,理工类,公办,否,否,否
225,1016500,辽宁师范大学,辽宁,大连市,辽宁省,普通本科,师范类,公办,否,否,否
318,1027300,上海对外经贸大学,上海,上海市,上海市,普通本科,财经类,公办,否,否,否
507,1042600,青岛科技大学,山东,青岛市,山东省,普通本科,理工类,公办,否,否,否
598,1008600,河北农业大学,河北,保定市,河北省,普通本科,农林类,公办,否,否,否
277,1011000,中北大学,山西,太原市,山西省,普通本科,综合类,公办,否,否,否
82,1005700,天津科技大学,天津,天津市,天津市,普通本科,理工类,公办,否,否,否
428,1048900,长江大学,湖北,荆州市,湖北省,普通本科,综合类,公办,否,否,否
172,1041000,江西农业大学,江西,南昌市,江西省,普通本科,农林类,公办,否,否,否
388,1053400,湖南科技大学,湖南,湘潭市,湖南省,普通本科,综合类,公办,否,否,否
344,1068100,云南师范大学,云南,昆明市,云南省,普通本科,师范类,公办,否,否,否
176,1040500,东华理工大学,江西,南昌市,江西省,普通本科,理工类,公办,否,否,否
151,1128700,南京审计大学,江苏,南京市,江苏省,普通本科,财经类,公办,否,否,否
546,1075200,宁夏医科大学,宁夏,银川市,宁夏回族自治区,普通本科,医药类,公办,否,否,否
264,1063300,成都中医药大学,四川,成都市,四川省,普通本科,医药类,公办,是,否,否
391,1055500,南华大学,湖南,衡阳市,湖南省,普通本科,综合类,公办,否,否,否
363,1166400,西安邮电大学,陕西,西安市,陕西省,普通本科,理工类,公办,否,否,否
248,1034000,浙江海洋大学,浙江,舟山市,浙江省,普通本科,农林类,公办,否,否,否
1275,1640100,北京师范大学-香港浸会大学联合国际学院,广东,珠海市,广东省教育厅,普通本科,综合类,内地与港澳台地区合作办学,否,否,否
1018,1061800,重庆交通大学,重庆,重庆市,重庆市,普通本科,理工类,公办,否,否,否
227,1014200,沈阳工业大学,辽宁,沈阳市,辽宁省,普通本科,理工类,公办,否,否,否
423,1052400,中南民族大学,湖北,武汉市,国家民委,普通本科,综合类,公办,否,否,否
265,1063600,四川师范大学,四川,成都市,四川省,普通本科,师范类,公办,否,否,否
517,1012900,内蒙古农业大学,内蒙古,呼和浩特市,内蒙古自治区,普通本科,农林类,公办,否,否,否
81,1006000,天津理工大学,天津,天津市,天津市,普通本科,理工类,公办,否,否,否
483,1073100,兰州理工大学,甘肃,兰州市,甘肃省,普通本科,理工类,公办,否,否,否
317,1025600,上海电力大学,上海,上海市,上海市,普通本科,理工类,公办,否,否,否
68,1036100,安徽理工大学,安徽,淮南市,安徽省,普通本科,理工类,公办,否,否,否
594,1004200,国际关系学院,北京,北京市,教育部,普通本科,政法类,公办,否,否,否
209,1014300,沈阳航空航天大学,辽宁,沈阳市,辽宁省,普通本科,理工类,公办,否,否,否
401,1053800,中南林业科技大学,湖南,长沙市,湖南省,普通本科,农林类,公办,否,否,否
367,1074300,青海大学,青海,西宁市,青海省,普通本科,综合类,公办,是,否,是
263,1061900,西南科技大学,四川,绵阳市,四川省,普通本科,理工类,公办,否,否,否
879,1123200,北京信息科技大学,北京,北京市,北京市,普通本科,理工类,公办,否,否,否
540,1043300,山东理工大学,山东,淄博市,山东省,普通本科,理工类,公办,否,否,否
576,1004100,中国人民公安大学,北京,北京市,公安部,普通本科,政法类,公办,是,否,否
466,1046300,河南工业大学,河南,郑州市,河南省,普通本科,理工类,公办,否,否,否
565,1001800,北京电子科技学院,北京,北京市,中央办公厅,普通本科,理工类,公办,否,否,否
2614,1003100,北京第二外国语学院,北京,北京市,北京市,普通本科,语言类,公办,否,否,否
163,1033200,苏州科技大学,江苏,苏州市,江苏省,普通本科,综合类,公办,否,否,否
446,1022000,东北石油大学,黑龙江,大庆市,黑龙江省,普通本科,理工类,公办,否,否,否
535,1045600,山东财经大学,山东,济南市,山东省,普通本科,财经类,公办,否,否,否
84,1007000,天津财经大学,天津,天津市,天津市,普通本科,财经类,公办,否,否,否
308,1085600,上海工程技术大学,上海,上海市,上海市,普通本科,理工类,公办,否,否,否
1062,1023100,哈尔滨师范大学,黑龙江,哈尔滨市,黑龙江省,普通本科,师范类,公办,否,否,否
509,1042900,青岛理工大学,山东,青岛市,山东省,普通本科,理工类,公办,否,否,否
554,1106600,烟台大学,山东,烟台市,山东省,普通本科,综合类,公办,否,否,否
306,1184700,佛山科学技术学院,广东,佛山市,广东省,普通本科,理工类,公办,否,否,否
866,1004300,北京体育大学,北京,北京市,国家体育总局,普通本科,体育类,公办,是,否,是
464,1007800,华北水利水电大学,河南,郑州市,河南省,普通本科,理工类,公办,否,否,否
